,paper,arxiv_id,task,type,value,additional_info
347,3_paper_25,1511.06038,Question Answering,data_name,QASent,
348,3_paper_25,1511.06038,Question Answering,data_name,WikiQA,
349,3_paper_25,1511.06038,Question Answering,approach_name,LSTM  lexical overlap   dist output ,Question Answering
350,3_paper_25,1511.06038,Question Answering,approach_name,LSTM,Question Answering
351,3_paper_25,1511.06038,Question Answering,approach_name,Attentive LSTM,Question Answering
352,3_paper_26,1511.06038,Question Answering,data_name,QASent,
353,3_paper_26,1511.06038,Question Answering,data_name,WikiQA,
354,3_paper_26,1511.06038,Question Answering,approach_name,LSTM  lexical overlap   dist output ,Question Answering
355,3_paper_26,1511.06038,Question Answering,approach_name,LSTM,Question Answering
356,3_paper_26,1511.06038,Question Answering,approach_name,Attentive LSTM,Question Answering
357,3_paper_27,1511.06038,Question Answering,data_name,QASent,
358,3_paper_27,1511.06038,Question Answering,data_name,WikiQA,
359,3_paper_27,1511.06038,Question Answering,approach_name,LSTM  lexical overlap   dist output ,Question Answering
360,3_paper_27,1511.06038,Question Answering,approach_name,LSTM,Question Answering
361,3_paper_27,1511.06038,Question Answering,approach_name,Attentive LSTM,Question Answering
362,3_paper_28,1603.01547,Question Answering,data_name,Children s Book Test,
363,3_paper_28,1603.01547,Question Answering,data_name,CNN   Daily Mail,
364,3_paper_28,1603.01547,Question Answering,data_name,SearchQA,
365,3_paper_28,1603.01547,Question Answering,approach_name,ASR,Open-Domain Question Answering
366,3_paper_28,1603.01547,Question Answering,approach_name,AS Reader  ensemble model ,Question Answering
367,3_paper_28,1603.01547,Question Answering,approach_name,AS reader  avg ,Question Answering
368,3_paper_28,1603.01547,Question Answering,approach_name,AS reader  greedy ,Question Answering
369,3_paper_28,1603.01547,Question Answering,approach_name,AS Reader  single model ,Question Answering
370,3_paper_29,1603.01547,Question Answering,data_name,Children s Book Test,
371,3_paper_29,1603.01547,Question Answering,data_name,CNN   Daily Mail,
372,3_paper_29,1603.01547,Question Answering,data_name,SearchQA,
373,3_paper_29,1603.01547,Question Answering,approach_name,ASR,Open-Domain Question Answering
374,3_paper_29,1603.01547,Question Answering,approach_name,AS Reader  ensemble model ,Question Answering
375,3_paper_29,1603.01547,Question Answering,approach_name,AS reader  avg ,Question Answering
376,3_paper_29,1603.01547,Question Answering,approach_name,AS reader  greedy ,Question Answering
377,3_paper_29,1603.01547,Question Answering,approach_name,AS Reader  single model ,Question Answering
378,3_paper_30,1603.01547,Question Answering,data_name,Children s Book Test,
379,3_paper_30,1603.01547,Question Answering,data_name,CNN   Daily Mail,
380,3_paper_30,1603.01547,Question Answering,data_name,SearchQA,
381,3_paper_30,1603.01547,Question Answering,approach_name,ASR,Open-Domain Question Answering
382,3_paper_30,1603.01547,Question Answering,approach_name,AS Reader  ensemble model ,Question Answering
383,3_paper_30,1603.01547,Question Answering,approach_name,AS reader  avg ,Question Answering
384,3_paper_30,1603.01547,Question Answering,approach_name,AS reader  greedy ,Question Answering
385,3_paper_30,1603.01547,Question Answering,approach_name,AS Reader  single model ,Question Answering
386,3_paper_31,1603.01547,Question Answering,data_name,Children s Book Test,
387,3_paper_31,1603.01547,Question Answering,data_name,CNN   Daily Mail,
388,3_paper_31,1603.01547,Question Answering,data_name,SearchQA,
389,3_paper_31,1603.01547,Question Answering,approach_name,ASR,Open-Domain Question Answering
390,3_paper_31,1603.01547,Question Answering,approach_name,AS Reader  ensemble model ,Question Answering
391,3_paper_31,1603.01547,Question Answering,approach_name,AS reader  avg ,Question Answering
392,3_paper_31,1603.01547,Question Answering,approach_name,AS reader  greedy ,Question Answering
393,3_paper_31,1603.01547,Question Answering,approach_name,AS Reader  single model ,Question Answering
394,3_paper_32,1603.01547,Question Answering,data_name,Children s Book Test,
395,3_paper_32,1603.01547,Question Answering,data_name,CNN   Daily Mail,
396,3_paper_32,1603.01547,Question Answering,data_name,SearchQA,
397,3_paper_32,1603.01547,Question Answering,approach_name,ASR,Open-Domain Question Answering
398,3_paper_32,1603.01547,Question Answering,approach_name,AS Reader  ensemble model ,Question Answering
399,3_paper_32,1603.01547,Question Answering,approach_name,AS reader  avg ,Question Answering
400,3_paper_32,1603.01547,Question Answering,approach_name,AS reader  greedy ,Question Answering
401,3_paper_32,1603.01547,Question Answering,approach_name,AS Reader  single model ,Question Answering
402,3_paper_33,1603.01547,Question Answering,data_name,Children s Book Test,
403,3_paper_33,1603.01547,Question Answering,data_name,CNN   Daily Mail,
404,3_paper_33,1603.01547,Question Answering,data_name,SearchQA,
405,3_paper_33,1603.01547,Question Answering,approach_name,ASR,Open-Domain Question Answering
406,3_paper_33,1603.01547,Question Answering,approach_name,AS Reader  ensemble model ,Question Answering
407,3_paper_33,1603.01547,Question Answering,approach_name,AS reader  avg ,Question Answering
408,3_paper_33,1603.01547,Question Answering,approach_name,AS reader  greedy ,Question Answering
409,3_paper_33,1603.01547,Question Answering,approach_name,AS Reader  single model ,Question Answering
410,3_paper_34,1603.01547,Question Answering,data_name,Children s Book Test,
411,3_paper_34,1603.01547,Question Answering,data_name,CNN   Daily Mail,
412,3_paper_34,1603.01547,Question Answering,data_name,SearchQA,
413,3_paper_34,1603.01547,Question Answering,approach_name,ASR,Open-Domain Question Answering
414,3_paper_34,1603.01547,Question Answering,approach_name,AS Reader  ensemble model ,Question Answering
415,3_paper_34,1603.01547,Question Answering,approach_name,AS reader  avg ,Question Answering
416,3_paper_34,1603.01547,Question Answering,approach_name,AS reader  greedy ,Question Answering
417,3_paper_34,1603.01547,Question Answering,approach_name,AS Reader  single model ,Question Answering
418,3_paper_35,1603.01547,Question Answering,data_name,Children s Book Test,
419,3_paper_35,1603.01547,Question Answering,data_name,CNN   Daily Mail,
420,3_paper_35,1603.01547,Question Answering,data_name,SearchQA,
421,3_paper_35,1603.01547,Question Answering,approach_name,ASR,Open-Domain Question Answering
422,3_paper_35,1603.01547,Question Answering,approach_name,AS Reader  ensemble model ,Question Answering
423,3_paper_35,1603.01547,Question Answering,approach_name,AS reader  avg ,Question Answering
424,3_paper_35,1603.01547,Question Answering,approach_name,AS reader  greedy ,Question Answering
425,3_paper_35,1603.01547,Question Answering,approach_name,AS Reader  single model ,Question Answering
426,3_paper_36,,Question Answering,data_name,bAbi,
427,3_paper_36,,Question Answering,approach_name,End-To-End Memory Networks,Question Answering
428,3_paper_37,,Question Answering,data_name,bAbi,
429,3_paper_37,,Question Answering,approach_name,End-To-End Memory Networks,Question Answering
430,3_paper_38,,Question Answering,data_name,bAbi,
431,3_paper_38,,Question Answering,approach_name,End-To-End Memory Networks,Question Answering
432,3_paper_39,1707.09098,Question Answering,data_name,TriviaQA,
433,3_paper_39,1707.09098,Question Answering,data_name,SQuAD1 1,
434,3_paper_39,1707.09098,Question Answering,approach_name,MEMEN  ensemble ,Question Answering
435,3_paper_39,1707.09098,Question Answering,approach_name,MEMEN   single model ,Question Answering
436,3_paper_39,1707.09098,Question Answering,approach_name,MEMEN,Question Answering
437,3_paper_40,1707.09098,Question Answering,data_name,TriviaQA,
438,3_paper_40,1707.09098,Question Answering,data_name,SQuAD1 1,
439,3_paper_40,1707.09098,Question Answering,approach_name,MEMEN  ensemble ,Question Answering
440,3_paper_40,1707.09098,Question Answering,approach_name,MEMEN   single model ,Question Answering
441,3_paper_40,1707.09098,Question Answering,approach_name,MEMEN,Question Answering
442,3_paper_41,1707.09098,Question Answering,data_name,TriviaQA,
443,3_paper_41,1707.09098,Question Answering,data_name,SQuAD1 1,
444,3_paper_41,1707.09098,Question Answering,approach_name,MEMEN  ensemble ,Question Answering
445,3_paper_41,1707.09098,Question Answering,approach_name,MEMEN   single model ,Question Answering
446,3_paper_41,1707.09098,Question Answering,approach_name,MEMEN,Question Answering
447,3_paper_42,1707.09098,Question Answering,data_name,TriviaQA,
448,3_paper_42,1707.09098,Question Answering,data_name,SQuAD1 1,
449,3_paper_42,1707.09098,Question Answering,approach_name,MEMEN  ensemble ,Question Answering
450,3_paper_42,1707.09098,Question Answering,approach_name,MEMEN   single model ,Question Answering
451,3_paper_42,1707.09098,Question Answering,approach_name,MEMEN,Question Answering
452,3_paper_43,1707.09098,Question Answering,data_name,TriviaQA,
453,3_paper_43,1707.09098,Question Answering,data_name,SQuAD1 1,
454,3_paper_43,1707.09098,Question Answering,approach_name,MEMEN  ensemble ,Question Answering
455,3_paper_43,1707.09098,Question Answering,approach_name,MEMEN   single model ,Question Answering
456,3_paper_43,1707.09098,Question Answering,approach_name,MEMEN,Question Answering
457,3_paper_44,1707.09098,Question Answering,data_name,TriviaQA,
458,3_paper_44,1707.09098,Question Answering,data_name,SQuAD1 1,
459,3_paper_44,1707.09098,Question Answering,approach_name,MEMEN  ensemble ,Question Answering
460,3_paper_44,1707.09098,Question Answering,approach_name,MEMEN   single model ,Question Answering
461,3_paper_44,1707.09098,Question Answering,approach_name,MEMEN,Question Answering
462,3_paper_45,1606.01549,Question Answering,data_name,Children s Book Test,
463,3_paper_45,1606.01549,Question Answering,data_name,CNN   Daily Mail,
464,3_paper_45,1606.01549,Question Answering,data_name,Quasar,
465,3_paper_45,1606.01549,Question Answering,approach_name,GA,Open-Domain Question Answering
466,3_paper_45,1606.01549,Question Answering,approach_name,NSE,Question Answering
467,3_paper_45,1606.01549,Question Answering,approach_name,GA   feature   fix L w ,Question Answering
468,3_paper_45,1606.01549,Question Answering,approach_name,GA reader,Question Answering
469,3_paper_45,1606.01549,Question Answering,approach_name,GA Reader,Question Answering
470,3_paper_46,1606.01549,Question Answering,data_name,Children s Book Test,
471,3_paper_46,1606.01549,Question Answering,data_name,CNN   Daily Mail,
472,3_paper_46,1606.01549,Question Answering,data_name,Quasar,
473,3_paper_46,1606.01549,Question Answering,approach_name,GA,Open-Domain Question Answering
474,3_paper_46,1606.01549,Question Answering,approach_name,NSE,Question Answering
475,3_paper_46,1606.01549,Question Answering,approach_name,GA   feature   fix L w ,Question Answering
476,3_paper_46,1606.01549,Question Answering,approach_name,GA reader,Question Answering
477,3_paper_46,1606.01549,Question Answering,approach_name,GA Reader,Question Answering
478,3_paper_47,1606.01549,Question Answering,data_name,Children s Book Test,
479,3_paper_47,1606.01549,Question Answering,data_name,CNN   Daily Mail,
480,3_paper_47,1606.01549,Question Answering,data_name,Quasar,
481,3_paper_47,1606.01549,Question Answering,approach_name,GA,Open-Domain Question Answering
482,3_paper_47,1606.01549,Question Answering,approach_name,NSE,Question Answering
483,3_paper_47,1606.01549,Question Answering,approach_name,GA   feature   fix L w ,Question Answering
484,3_paper_47,1606.01549,Question Answering,approach_name,GA reader,Question Answering
485,3_paper_47,1606.01549,Question Answering,approach_name,GA Reader,Question Answering
486,3_paper_48,1606.01549,Question Answering,data_name,Children s Book Test,
487,3_paper_48,1606.01549,Question Answering,data_name,CNN   Daily Mail,
488,3_paper_48,1606.01549,Question Answering,data_name,Quasar,
489,3_paper_48,1606.01549,Question Answering,approach_name,GA,Open-Domain Question Answering
490,3_paper_48,1606.01549,Question Answering,approach_name,NSE,Question Answering
491,3_paper_48,1606.01549,Question Answering,approach_name,GA   feature   fix L w ,Question Answering
492,3_paper_48,1606.01549,Question Answering,approach_name,GA reader,Question Answering
493,3_paper_48,1606.01549,Question Answering,approach_name,GA Reader,Question Answering
494,3_paper_49,1606.01549,Question Answering,data_name,Children s Book Test,
495,3_paper_49,1606.01549,Question Answering,data_name,CNN   Daily Mail,
496,3_paper_49,1606.01549,Question Answering,data_name,Quasar,
497,3_paper_49,1606.01549,Question Answering,approach_name,GA,Open-Domain Question Answering
498,3_paper_49,1606.01549,Question Answering,approach_name,NSE,Question Answering
499,3_paper_49,1606.01549,Question Answering,approach_name,GA   feature   fix L w ,Question Answering
500,3_paper_49,1606.01549,Question Answering,approach_name,GA reader,Question Answering
501,3_paper_49,1606.01549,Question Answering,approach_name,GA Reader,Question Answering
502,3_paper_50,1606.01549,Question Answering,data_name,Children s Book Test,
503,3_paper_50,1606.01549,Question Answering,data_name,CNN   Daily Mail,
504,3_paper_50,1606.01549,Question Answering,data_name,Quasar,
505,3_paper_50,1606.01549,Question Answering,approach_name,GA,Open-Domain Question Answering
506,3_paper_50,1606.01549,Question Answering,approach_name,NSE,Question Answering
507,3_paper_50,1606.01549,Question Answering,approach_name,GA   feature   fix L w ,Question Answering
508,3_paper_50,1606.01549,Question Answering,approach_name,GA reader,Question Answering
509,3_paper_50,1606.01549,Question Answering,approach_name,GA Reader,Question Answering
510,3_paper_51,1606.01549,Question Answering,data_name,Children s Book Test,
511,3_paper_51,1606.01549,Question Answering,data_name,CNN   Daily Mail,
512,3_paper_51,1606.01549,Question Answering,data_name,Quasar,
513,3_paper_51,1606.01549,Question Answering,approach_name,GA,Open-Domain Question Answering
514,3_paper_51,1606.01549,Question Answering,approach_name,NSE,Question Answering
515,3_paper_51,1606.01549,Question Answering,approach_name,GA   feature   fix L w ,Question Answering
516,3_paper_51,1606.01549,Question Answering,approach_name,GA reader,Question Answering
517,3_paper_51,1606.01549,Question Answering,approach_name,GA Reader,Question Answering
518,3_paper_52,1606.01549,Question Answering,data_name,Children s Book Test,
519,3_paper_52,1606.01549,Question Answering,data_name,CNN   Daily Mail,
520,3_paper_52,1606.01549,Question Answering,data_name,Quasar,
521,3_paper_52,1606.01549,Question Answering,approach_name,GA,Open-Domain Question Answering
522,3_paper_52,1606.01549,Question Answering,approach_name,NSE,Question Answering
523,3_paper_52,1606.01549,Question Answering,approach_name,GA   feature   fix L w ,Question Answering
524,3_paper_52,1606.01549,Question Answering,approach_name,GA reader,Question Answering
525,3_paper_52,1606.01549,Question Answering,approach_name,GA Reader,Question Answering
526,3_paper_53,1606.03126,Question Answering,data_name,WikiQA,
527,3_paper_53,1606.03126,Question Answering,approach_name,Key-Value Memory Network,Question Answering
528,3_paper_54,1606.03126,Question Answering,data_name,WikiQA,
529,3_paper_54,1606.03126,Question Answering,approach_name,Key-Value Memory Network,Question Answering
530,3_paper_55,1606.02858,Question Answering,data_name,CNN   Daily Mail,
531,3_paper_55,1606.02858,Question Answering,approach_name,Classifier,Question Answering
532,3_paper_55,1606.02858,Question Answering,approach_name,AttentiveReader   bilinear attention,Question Answering
533,3_paper_55,1606.02858,Question Answering,approach_name,Attentive   relabling   ensemble,Question Answering
534,3_paper_56,1606.02858,Question Answering,data_name,CNN   Daily Mail,
535,3_paper_56,1606.02858,Question Answering,approach_name,Classifier,Question Answering
536,3_paper_56,1606.02858,Question Answering,approach_name,AttentiveReader   bilinear attention,Question Answering
537,3_paper_56,1606.02858,Question Answering,approach_name,Attentive   relabling   ensemble,Question Answering
538,3_paper_57,1606.02858,Question Answering,data_name,CNN   Daily Mail,
539,3_paper_57,1606.02858,Question Answering,approach_name,Classifier,Question Answering
540,3_paper_57,1606.02858,Question Answering,approach_name,AttentiveReader   bilinear attention,Question Answering
541,3_paper_57,1606.02858,Question Answering,approach_name,Attentive   relabling   ensemble,Question Answering
542,3_paper_58,1606.02858,Question Answering,data_name,CNN   Daily Mail,
543,3_paper_58,1606.02858,Question Answering,approach_name,Classifier,Question Answering
544,3_paper_58,1606.02858,Question Answering,approach_name,AttentiveReader   bilinear attention,Question Answering
