,Unnamed: 0,paper_1,paper_2,paper_1_id,paper_2_id,arxiv_id_1,arxiv_id_2,task,datasets_diff,approach_diff
724,724,10_paper_11,10_paper_46,1127,1143,1409.5185,1509.08985,Image Classification,sent: Article 1 and Article 2 use CIFAR-10 dataset.sent: Article 1 and Article 2 use SVHN dataset.sent: Article 1 and Article 2 use MNIST dataset.sent: Article 1 and Article 2 use CIFAR-100 dataset.,"sent: Article 1 uses DSN approach for Image Classification, while Article 2 uses Tree Max-Avg pooling for Image Classification."
725,725,10_paper_11,10_paper_55,1127,1147,1409.5185,1512.03385,Image Classification,"sent: Article 1 and Article 2 use CIFAR-10 dataset. sent: Article 1 uses multiple datasets:  SVHN,  MNIST, and  CIFAR-100, while Article 2 uses multiple datasets:  COCO, and  PASCAL VOC 2007.","sent: Article 1 uses DSN approach for Image Classification, while Article 2 uses ResNet-101 for Image Classification. sent: Article 1 uses DSN approach for Image Classification, while Article 2 uses ResNet for Image Classification. sent: Article 1 uses DSN approach for Image Classification, while Article 2 uses Faster R-CNN   box refinement   context   multi-scale testing for Image Classification."
726,726,10_paper_11,10_paper_31,1127,1149,1409.5185,1407.3068,Image Classification,"sent: Article 1 and Article 2 use CIFAR-10 dataset.sent: Article 1 and Article 2 use CIFAR-100 dataset. sent: Article 1 uses multiple datasets:  SVHN, and  MNIST, while Article 2 does not use specific datasets for experiments.","sent: Article 1 uses DSN approach for Image Classification, while Article 2 uses Deep Networks with Internal Selective Attention through Feedback Connections for Image Classification."
727,727,10_paper_11,10_paper_56,1127,1151,1409.5185,1707.02968,Image Classification,"sent: Article 1 uses multiple datasets:  CIFAR-10,  SVHN,  MNIST, and  CIFAR-100, while Article 2 uses multiple datasets:  ImageNet, and  PASCAL VOC 2012.","sent: Article 1 uses DSN approach for Image Classification, while Article 2 uses JFT-300M Finetuning for Image Classification. sent: Article 1 uses DSN approach for Image Classification, while Article 2 uses ImageNet JFT-300M Initialization for Image Classification."
728,728,10_paper_11,10_paper_52,1127,1157,1409.5185,1904.01169,Image Classification,"sent: Article 1 and Article 2 use CIFAR-100 dataset. sent: Article 1 uses multiple datasets:  CIFAR-10,  SVHN, and  MNIST, while Article 2 uses ImageNet dataset.","sent: Article 1 uses DSN approach for Image Classification, while Article 2 uses Res2Net-DLA-60 for Image Classification. sent: Article 1 uses DSN approach for Image Classification, while Article 2 uses Res2NeXt-29 for Image Classification."
729,729,10_paper_11,10_paper_22,1127,1159,1409.5185,1605.07648,Image Classification,"sent: Article 1 and Article 2 use SVHN dataset. sent: Article 1 uses multiple datasets:  CIFAR-10,  MNIST, and  CIFAR-100, while Article 2 does not use specific datasets for experiments.","sent: Article 1 uses DSN approach for Image Classification, while Article 2 uses FractalNet for Image Classification."
730,730,10_paper_20,10_paper_41,1130,1131,1511.07289,1603.05027,Image Classification,sent: Article 1 and Article 2 use CIFAR-10 dataset.sent: Article 1 and Article 2 use CIFAR-100 dataset.,"sent: Article 1 uses Exponential Linear Units approach for Image Classification, while Article 2 uses ResNet-1001 for Image Classification."
731,731,10_paper_20,10_paper_12,1130,1132,1511.07289,1409.5185,Image Classification,"sent: Article 1 and Article 2 use CIFAR-10 dataset.sent: Article 1 and Article 2 use CIFAR-100 dataset. sent: Article 1 does not use specific datasets for experiments, while Article 2 uses multiple datasets:  SVHN, and  MNIST.","sent: Article 1 uses Exponential Linear Units approach for Image Classification, while Article 2 uses DSN for Image Classification."
732,732,10_paper_20,10_paper_25,1130,1133,1511.07289,1503.04596,Image Classification,"sent: Article 1 and Article 2 use CIFAR-10 dataset. sent: Article 1 uses CIFAR-100 dataset, while Article 2 uses multiple datasets:  SVHN, and  MNIST.","sent: Article 1 uses Exponential Linear Units approach for Image Classification, while Article 2 uses FLSCNN for Image Classification."
733,733,10_paper_20,10_paper_0,1130,1135,1511.07289,1611.05431,Image Classification,"sent: Article 1 uses multiple datasets:  CIFAR-10, and  CIFAR-100, while Article 2 uses ImageNet dataset.","sent: Article 1 uses Exponential Linear Units approach for Image Classification, while Article 2 uses ResNeXt-101 for Image Classification."
734,734,10_paper_20,10_paper_39,1130,1137,1511.07289,1902.05509,Image Classification,"sent: Article 1 uses multiple datasets:  CIFAR-10, and  CIFAR-100, while Article 2 uses multiple datasets:  ImageNet, and  INRIA Holidays.","sent: Article 1 uses Exponential Linear Units approach for Image Classification, while Article 2 uses MultiGrain R50   500 for Image Classification. sent: Article 1 uses Exponential Linear Units approach for Image Classification, while Article 2 uses MultiGrain R50-AA-500 for Image Classification. sent: Article 1 uses Exponential Linear Units approach for Image Classification, while Article 2 uses MultiGrain R50   800 for Image Classification. sent: Article 1 uses Exponential Linear Units approach for Image Classification, while Article 2 uses PNASNet-5-Large   MultiGrain p    500 for Image Classification. sent: Article 1 uses Exponential Linear Units approach for Image Classification, while Article 2 uses SENet154   MultiGrain p    450 for Image Classification. sent: Article 1 uses Exponential Linear Units approach for Image Classification, while Article 2 uses MultiGrain R50-AA-224 for Image Classification."
735,735,10_paper_20,10_paper_60,1130,1138,1511.07289,1406.3332,Image Classification,"sent: Article 1 and Article 2 use CIFAR-10 dataset. sent: Article 1 uses CIFAR-100 dataset, while Article 2 uses multiple datasets:  STL-10, and  MNIST.","sent: Article 1 uses Exponential Linear Units approach for Image Classification, while Article 2 uses CKN for Image Classification."
736,736,10_paper_20,10_paper_8,1130,1139,1511.07289,1605.07146,Image Classification,"sent: Article 1 and Article 2 use CIFAR-10 dataset.sent: Article 1 and Article 2 use CIFAR-100 dataset. sent: Article 1 does not use specific datasets for experiments, while Article 2 uses SVHN dataset.","sent: Article 1 uses Exponential Linear Units approach for Image Classification, while Article 2 uses Wide ResNet for Image Classification."
737,737,10_paper_20,10_paper_30,1130,1141,1511.07289,1206.2944,Image Classification,"sent: Article 1 and Article 2 use CIFAR-10 dataset. sent: Article 1 uses CIFAR-100 dataset, while Article 2 does not use specific datasets for experiments.","sent: Article 1 uses Exponential Linear Units approach for Image Classification, while Article 2 uses GP EI for Image Classification."
738,738,10_paper_20,10_paper_61,1130,1142,1511.07289,1610.02915,Image Classification,"sent: Article 1 and Article 2 use CIFAR-10 dataset. sent: Article 1 uses CIFAR-100 dataset, while Article 2 does not use specific datasets for experiments.","sent: Article 1 uses Exponential Linear Units approach for Image Classification, while Article 2 uses Deep pyramidal residual network for Image Classification."
739,739,10_paper_20,10_paper_46,1130,1143,1511.07289,1509.08985,Image Classification,"sent: Article 1 and Article 2 use CIFAR-10 dataset.sent: Article 1 and Article 2 use CIFAR-100 dataset. sent: Article 1 does not use specific datasets for experiments, while Article 2 uses multiple datasets:  SVHN, and  MNIST.","sent: Article 1 uses Exponential Linear Units approach for Image Classification, while Article 2 uses Tree Max-Avg pooling for Image Classification."
740,740,10_paper_20,10_paper_55,1130,1147,1511.07289,1512.03385,Image Classification,"sent: Article 1 and Article 2 use CIFAR-10 dataset. sent: Article 1 uses CIFAR-100 dataset, while Article 2 uses multiple datasets:  COCO, and  PASCAL VOC 2007.","sent: Article 1 uses Exponential Linear Units approach for Image Classification, while Article 2 uses ResNet-101 for Image Classification. sent: Article 1 uses Exponential Linear Units approach for Image Classification, while Article 2 uses ResNet for Image Classification. sent: Article 1 uses Exponential Linear Units approach for Image Classification, while Article 2 uses Faster R-CNN   box refinement   context   multi-scale testing for Image Classification."
741,741,10_paper_20,10_paper_31,1130,1149,1511.07289,1407.3068,Image Classification,sent: Article 1 and Article 2 use CIFAR-10 dataset.sent: Article 1 and Article 2 use CIFAR-100 dataset.,"sent: Article 1 uses Exponential Linear Units approach for Image Classification, while Article 2 uses Deep Networks with Internal Selective Attention through Feedback Connections for Image Classification."
742,742,10_paper_20,10_paper_56,1130,1151,1511.07289,1707.02968,Image Classification,"sent: Article 1 uses multiple datasets:  CIFAR-10, and  CIFAR-100, while Article 2 uses multiple datasets:  ImageNet, and  PASCAL VOC 2012.","sent: Article 1 uses Exponential Linear Units approach for Image Classification, while Article 2 uses JFT-300M Finetuning for Image Classification. sent: Article 1 uses Exponential Linear Units approach for Image Classification, while Article 2 uses ImageNet JFT-300M Initialization for Image Classification."
743,743,10_paper_20,10_paper_17,1130,1152,1511.07289,1301.3557,Image Classification,"sent: Article 1 and Article 2 use CIFAR-10 dataset.sent: Article 1 and Article 2 use CIFAR-100 dataset. sent: Article 1 does not use specific datasets for experiments, while Article 2 uses SVHN dataset.","sent: Article 1 uses Exponential Linear Units approach for Image Classification, while Article 2 uses Stochastic Pooling for Image Classification."
744,744,10_paper_20,10_paper_52,1130,1157,1511.07289,1904.01169,Image Classification,"sent: Article 1 and Article 2 use CIFAR-100 dataset. sent: Article 1 uses CIFAR-10 dataset, while Article 2 uses ImageNet dataset.","sent: Article 1 uses Exponential Linear Units approach for Image Classification, while Article 2 uses Res2Net-DLA-60 for Image Classification. sent: Article 1 uses Exponential Linear Units approach for Image Classification, while Article 2 uses Res2NeXt-29 for Image Classification."
745,745,10_paper_20,10_paper_22,1130,1159,1511.07289,1605.07648,Image Classification,"sent: Article 1 uses multiple datasets:  CIFAR-10, and  CIFAR-100, while Article 2 uses SVHN dataset.","sent: Article 1 uses Exponential Linear Units approach for Image Classification, while Article 2 uses FractalNet for Image Classification."
746,746,10_paper_25,10_paper_14,1133,1134,1503.04596,1409.5185,Image Classification,"sent: Article 1 and Article 2 use CIFAR-10 dataset.sent: Article 1 and Article 2 use SVHN dataset.sent: Article 1 and Article 2 use MNIST dataset. sent: Article 1 does not use specific datasets for experiments, while Article 2 uses CIFAR-100 dataset.","sent: Article 1 uses FLSCNN approach for Image Classification, while Article 2 uses DSN for Image Classification."
747,747,10_paper_25,10_paper_0,1133,1135,1503.04596,1611.05431,Image Classification,"sent: Article 1 uses multiple datasets:  CIFAR-10,  SVHN, and  MNIST, while Article 2 uses ImageNet dataset.","sent: Article 1 uses FLSCNN approach for Image Classification, while Article 2 uses ResNeXt-101 for Image Classification."
748,748,10_paper_25,10_paper_39,1133,1137,1503.04596,1902.05509,Image Classification,"sent: Article 1 uses multiple datasets:  CIFAR-10,  SVHN, and  MNIST, while Article 2 uses multiple datasets:  ImageNet, and  INRIA Holidays.","sent: Article 1 uses FLSCNN approach for Image Classification, while Article 2 uses MultiGrain R50   500 for Image Classification. sent: Article 1 uses FLSCNN approach for Image Classification, while Article 2 uses MultiGrain R50-AA-500 for Image Classification. sent: Article 1 uses FLSCNN approach for Image Classification, while Article 2 uses MultiGrain R50   800 for Image Classification. sent: Article 1 uses FLSCNN approach for Image Classification, while Article 2 uses PNASNet-5-Large   MultiGrain p    500 for Image Classification. sent: Article 1 uses FLSCNN approach for Image Classification, while Article 2 uses SENet154   MultiGrain p    450 for Image Classification. sent: Article 1 uses FLSCNN approach for Image Classification, while Article 2 uses MultiGrain R50-AA-224 for Image Classification."
749,749,10_paper_25,10_paper_60,1133,1138,1503.04596,1406.3332,Image Classification,"sent: Article 1 and Article 2 use CIFAR-10 dataset.sent: Article 1 and Article 2 use MNIST dataset. sent: Article 1 uses SVHN dataset, while Article 2 uses STL-10 dataset.","sent: Article 1 uses FLSCNN approach for Image Classification, while Article 2 uses CKN for Image Classification."
